fecha,longitude,latitude,radiance
2016-10-30 16:10:00,-86.167122,11.985658,3.33
2016-10-28 04:05:00,-86.170326,11.987598,3.4
2016-10-26 07:10:00,-86.161919,11.985697,2.508
2016-10-24 07:20:00,-86.157059,11.990092,0.823
2016-10-24 07:20:00,-86.158371,11.98105,0.802
2016-10-24 07:20:00,-86.166405,11.991431,2.234
2016-10-24 07:20:00,-86.167664,11.982378,1.839
2016-10-23 19:05:00,-86.169014,11.98097,4.259
2016-10-23 03:50:00,-86.160606,11.984409,1.752
2016-10-23 03:50:00,-86.166527,11.986129,2.017
2016-10-23 03:50:00,-86.175018,11.982154,1.623
2016-10-21 05:00:00,-86.163261,11.981894,1.107
2016-10-21 05:00:00,-86.172844,11.980465,0.93
2016-10-15 07:25:00,-86.159012,11.987935,0.955
2016-10-15 07:25:00,-86.168106,11.98929,1.95
2016-10-12 04:05:00,-86.171585,11.983285,0.826
2016-10-03 08:00:00,-86.158485,11.986534,0.941
2016-10-03 08:00:00,-86.166031,11.982944,0.816
2016-10-03 04:15:00,-86.164856,11.986824,1.916
2016-10-03 04:15:00,-86.168098,11.979749,1.204
2016-10-03 04:15:00,-86.174522,11.98552,1.529
2016-10-01 07:15:00,-86.159225,11.982823,1.984
2016-10-01 07:15:00,-86.169952,11.984319,2.348
2016-09-24 07:10:00,-86.160522,11.989797,1.752
2016-09-21 03:50:00,-86.16291,11.981239,1.705
2016-09-21 03:50:00,-86.169502,11.982953,1.803
2016-09-21 03:50:00,-86.177437,11.978982,0.934
2016-09-20 07:30:00,-86.157455,11.986333,0.684
2016-09-20 07:30:00,-86.167519,11.987864,2.196
2016-09-19 05:00:00,-86.160011,11.983195,1.478
2016-09-19 05:00:00,-86.169548,11.981775,2.93
2016-09-17 08:00:00,-86.157173,11.983089,0.948
2016-09-17 08:00:00,-86.168396,11.990965,0.996
2016-09-11 07:40:00,-86.163727,11.987647,1.589
2016-09-11 07:40:00,-86.175468,11.989494,0.913
2016-09-08 07:10:00,-86.154755,11.987836,1.36
2016-09-08 07:10:00,-86.16127,11.98332,2.276
2016-09-08 07:10:00,-86.168335,11.989578,1.908
2016-09-08 07:10:00,-86.175003,11.985178,0.924
